qid,participant_id,choice,answer,correct,avg_agreement_with_others,num_agree,num_disagree,question_mean_agreement,num_raters
660,d1548553_20251125_202324,B,2,False,0.47368421052631576,9,10,0.3526315789473684,20
660,dd0f9986_20251128_222537,C,3,False,0.3157894736842105,6,13,0.3526315789473684,20
660,f616d5c7_20251203_212223,A,1,False,0.05263157894736842,1,18,0.3526315789473684,20
660,2e184452_20251205_141511_cleaned,C,3,False,0.3157894736842105,6,13,0.3526315789473684,20
31,02f952bb_20251210_230336,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,3a36e078_20251205_225238,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,5d843d39_20251127_141921,B,2,False,0.0,0,19,0.3315789473684211,20
31,6b3a1a8d_20251125_135446,D,4,False,0.10526315789473684,2,17,0.3315789473684211,20
31,9c5d09f3_20251209_121033,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,13f54aa2_20251204_125847,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,14d2420f_20251208_150302,A,1,True,0.2631578947368421,5,14,0.3315789473684211,20
31,60de6bd6_20251210_170035,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,73df43f3_20251204_210431,D,4,False,0.10526315789473684,2,17,0.3315789473684211,20
31,218b2db5_20251126_084136,A,1,True,0.2631578947368421,5,14,0.3315789473684211,20
31,0756a860_20251124_133827,A,1,True,0.2631578947368421,5,14,0.3315789473684211,20
31,825ff3e9_20251210_192335,A,1,True,0.2631578947368421,5,14,0.3315789473684211,20
31,3238ebaf_20251126_140604,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,29127478_20251202_100107,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,a5909497_20251211_232822,D,4,False,0.10526315789473684,2,17,0.3315789473684211,20
31,b9b2cb98_20251127_193952,A,1,True,0.2631578947368421,5,14,0.3315789473684211,20
31,d1548553_20251125_202324,A,1,True,0.2631578947368421,5,14,0.3315789473684211,20
31,dd0f9986_20251128_222537,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,f616d5c7_20251203_212223,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
31,2e184452_20251205_141511_cleaned,C,3,False,0.47368421052631576,9,10,0.3315789473684211,20
99,02f952bb_20251210_230336,A,1,False,0.3157894736842105,6,13,0.31052631578947365,20
99,3a36e078_20251205_225238,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,5d843d39_20251127_141921,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,6b3a1a8d_20251125_135446,C,3,False,0.05263157894736842,1,18,0.31052631578947365,20
99,9c5d09f3_20251209_121033,A,1,False,0.3157894736842105,6,13,0.31052631578947365,20
99,13f54aa2_20251204_125847,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,14d2420f_20251208_150302,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,60de6bd6_20251210_170035,A,1,False,0.3157894736842105,6,13,0.31052631578947365,20
99,73df43f3_20251204_210431,A,1,False,0.3157894736842105,6,13,0.31052631578947365,20
99,218b2db5_20251126_084136,D,4,True,0.05263157894736842,1,18,0.31052631578947365,20
99,0756a860_20251124_133827,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,825ff3e9_20251210_192335,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,3238ebaf_20251126_140604,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,29127478_20251202_100107,A,1,False,0.3157894736842105,6,13,0.31052631578947365,20
99,a5909497_20251211_232822,C,3,False,0.05263157894736842,1,18,0.31052631578947365,20
99,b9b2cb98_20251127_193952,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,d1548553_20251125_202324,B,2,False,0.42105263157894735,8,11,0.31052631578947365,20
99,dd0f9986_20251128_222537,A,1,False,0.3157894736842105,6,13,0.31052631578947365,20
99,f616d5c7_20251203_212223,A,1,False,0.3157894736842105,6,13,0.31052631578947365,20
99,2e184452_20251205_141511_cleaned,D,4,True,0.05263157894736842,1,18,0.31052631578947365,20
61,02f952bb_20251210_230336,D,4,False,0.10526315789473684,2,17,0.2789473684210526,20
61,3a36e078_20251205_225238,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
61,5d843d39_20251127_141921,B,2,True,0.3157894736842105,6,13,0.2789473684210526,20
61,6b3a1a8d_20251125_135446,D,4,False,0.10526315789473684,2,17,0.2789473684210526,20
61,9c5d09f3_20251209_121033,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
61,13f54aa2_20251204_125847,C,3,False,0.05263157894736842,1,18,0.2789473684210526,20
61,14d2420f_20251208_150302,C,3,False,0.05263157894736842,1,18,0.2789473684210526,20
61,60de6bd6_20251210_170035,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
61,73df43f3_20251204_210431,B,2,True,0.3157894736842105,6,13,0.2789473684210526,20
61,218b2db5_20251126_084136,B,2,True,0.3157894736842105,6,13,0.2789473684210526,20
61,0756a860_20251124_133827,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
61,825ff3e9_20251210_192335,B,2,True,0.3157894736842105,6,13,0.2789473684210526,20
61,3238ebaf_20251126_140604,B,2,True,0.3157894736842105,6,13,0.2789473684210526,20
61,29127478_20251202_100107,D,4,False,0.10526315789473684,2,17,0.2789473684210526,20
61,a5909497_20251211_232822,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
61,b9b2cb98_20251127_193952,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
61,d1548553_20251125_202324,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
61,dd0f9986_20251128_222537,A,1,False,0.3684210526315789,7,12,0.2789473684210526,20
61,f616d5c7_20251203_212223,B,2,True,0.3157894736842105,6,13,0.2789473684210526,20
61,2e184452_20251205_141511_cleaned,B,2,True,0.3157894736842105,6,13,0.2789473684210526,20
37,02f952bb_20251210_230336,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,3a36e078_20251205_225238,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,5d843d39_20251127_141921,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,6b3a1a8d_20251125_135446,B,2,False,0.2631578947368421,5,14,0.42631578947368426,20
37,9c5d09f3_20251209_121033,C,3,False,0.0,0,19,0.42631578947368426,20
37,13f54aa2_20251204_125847,B,2,False,0.2631578947368421,5,14,0.42631578947368426,20
37,14d2420f_20251208_150302,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,60de6bd6_20251210_170035,B,2,False,0.2631578947368421,5,14,0.42631578947368426,20
37,73df43f3_20251204_210431,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,218b2db5_20251126_084136,B,2,False,0.2631578947368421,5,14,0.42631578947368426,20
37,0756a860_20251124_133827,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,825ff3e9_20251210_192335,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,3238ebaf_20251126_140604,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,29127478_20251202_100107,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,a5909497_20251211_232822,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,b9b2cb98_20251127_193952,B,2,False,0.2631578947368421,5,14,0.42631578947368426,20
37,d1548553_20251125_202324,D,4,False,0.0,0,19,0.42631578947368426,20
37,dd0f9986_20251128_222537,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
37,f616d5c7_20251203_212223,B,2,False,0.2631578947368421,5,14,0.42631578947368426,20
37,2e184452_20251205_141511_cleaned,A,1,True,0.5789473684210527,11,8,0.42631578947368426,20
249,02f952bb_20251210_230336,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,3a36e078_20251205_225238,B,2,True,0.15789473684210525,3,16,0.38947368421052636,20
249,5d843d39_20251127_141921,B,2,True,0.15789473684210525,3,16,0.38947368421052636,20
249,6b3a1a8d_20251125_135446,C,3,False,0.05263157894736842,1,18,0.38947368421052636,20
249,9c5d09f3_20251209_121033,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,13f54aa2_20251204_125847,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,14d2420f_20251208_150302,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,60de6bd6_20251210_170035,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,73df43f3_20251204_210431,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,218b2db5_20251126_084136,B,2,True,0.15789473684210525,3,16,0.38947368421052636,20
249,0756a860_20251124_133827,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,825ff3e9_20251210_192335,A,1,False,0.05263157894736842,1,18,0.38947368421052636,20
249,3238ebaf_20251126_140604,C,3,False,0.05263157894736842,1,18,0.38947368421052636,20
249,29127478_20251202_100107,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,a5909497_20251211_232822,A,1,False,0.05263157894736842,1,18,0.38947368421052636,20
249,b9b2cb98_20251127_193952,B,2,True,0.15789473684210525,3,16,0.38947368421052636,20
249,d1548553_20251125_202324,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,dd0f9986_20251128_222537,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,f616d5c7_20251203_212223,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
249,2e184452_20251205_141511_cleaned,D,4,False,0.5789473684210527,11,8,0.38947368421052636,20
353,02f952bb_20251210_230336,B,2,False,0.2631578947368421,5,14,0.3315789473684211,20
353,3a36e078_20251205_225238,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,5d843d39_20251127_141921,B,2,False,0.2631578947368421,5,14,0.3315789473684211,20
353,6b3a1a8d_20251125_135446,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,9c5d09f3_20251209_121033,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,13f54aa2_20251204_125847,C,3,False,0.10526315789473684,2,17,0.3315789473684211,20
353,14d2420f_20251208_150302,C,3,False,0.10526315789473684,2,17,0.3315789473684211,20
353,60de6bd6_20251210_170035,B,2,False,0.2631578947368421,5,14,0.3315789473684211,20
353,73df43f3_20251204_210431,B,2,False,0.2631578947368421,5,14,0.3315789473684211,20
353,218b2db5_20251126_084136,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,0756a860_20251124_133827,C,3,False,0.10526315789473684,2,17,0.3315789473684211,20
353,825ff3e9_20251210_192335,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,3238ebaf_20251126_140604,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,29127478_20251202_100107,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,a5909497_20251211_232822,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,b9b2cb98_20251127_193952,A,1,False,0.0,0,19,0.3315789473684211,20
353,d1548553_20251125_202324,B,2,False,0.2631578947368421,5,14,0.3315789473684211,20
353,dd0f9986_20251128_222537,B,2,False,0.2631578947368421,5,14,0.3315789473684211,20
353,f616d5c7_20251203_212223,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
353,2e184452_20251205_141511_cleaned,D,4,True,0.47368421052631576,9,10,0.3315789473684211,20
329,02f952bb_20251210_230336,B,2,True,0.6842105263157895,13,6,0.5,20
329,3a36e078_20251205_225238,B,2,True,0.6842105263157895,13,6,0.5,20
329,5d843d39_20251127_141921,D,4,False,0.05263157894736842,1,18,0.5,20
329,6b3a1a8d_20251125_135446,D,4,False,0.05263157894736842,1,18,0.5,20
329,9c5d09f3_20251209_121033,A,1,False,0.10526315789473684,2,17,0.5,20
329,13f54aa2_20251204_125847,B,2,True,0.6842105263157895,13,6,0.5,20
329,14d2420f_20251208_150302,B,2,True,0.6842105263157895,13,6,0.5,20
329,60de6bd6_20251210_170035,B,2,True,0.6842105263157895,13,6,0.5,20
329,73df43f3_20251204_210431,B,2,True,0.6842105263157895,13,6,0.5,20
329,218b2db5_20251126_084136,B,2,True,0.6842105263157895,13,6,0.5,20
329,0756a860_20251124_133827,B,2,True,0.6842105263157895,13,6,0.5,20
329,825ff3e9_20251210_192335,B,2,True,0.6842105263157895,13,6,0.5,20
329,3238ebaf_20251126_140604,C,3,False,0.0,0,19,0.5,20
329,29127478_20251202_100107,A,1,False,0.10526315789473684,2,17,0.5,20
329,a5909497_20251211_232822,B,2,True,0.6842105263157895,13,6,0.5,20
329,b9b2cb98_20251127_193952,B,2,True,0.6842105263157895,13,6,0.5,20
329,d1548553_20251125_202324,B,2,True,0.6842105263157895,13,6,0.5,20
329,dd0f9986_20251128_222537,A,1,False,0.10526315789473684,2,17,0.5,20
329,f616d5c7_20251203_212223,B,2,True,0.6842105263157895,13,6,0.5,20
329,2e184452_20251205_141511_cleaned,B,2,True,0.6842105263157895,13,6,0.5,20
347,02f952bb_20251210_230336,D,4,False,0.3157894736842105,6,13,0.31052631578947365,20
347,3a36e078_20251205_225238,C,3,False,0.3684210526315789,7,12,0.31052631578947365,20
347,5d843d39_20251127_141921,D,4,False,0.3157894736842105,6,13,0.31052631578947365,20
347,6b3a1a8d_20251125_135446,D,4,False,0.3157894736842105,6,13,0.31052631578947365,20
347,9c5d09f3_20251209_121033,D,4,False,0.3157894736842105,6,13,0.31052631578947365,20
347,13f54aa2_20251204_125847,B,2,True,0.21052631578947367,4,15,0.31052631578947365,20
347,14d2420f_20251208_150302,C,3,False,0.3684210526315789,7,12,0.31052631578947365,20
347,60de6bd6_20251210_170035,B,2,True,0.21052631578947367,4,15,0.31052631578947365,20
347,73df43f3_20251204_210431,C,3,False,0.3684210526315789,7,12,0.31052631578947365,20
347,218b2db5_20251126_084136,C,3,False,0.3684210526315789,7,12,0.31052631578947365,20
347,0756a860_20251124_133827,C,3,False,0.3684210526315789,7,12,0.31052631578947365,20
347,825ff3e9_20251210_192335,C,3,False,0.3684210526315789,7,12,0.31052631578947365,20
347,3238ebaf_20251126_140604,D,4,False,0.3157894736842105,6,13,0.31052631578947365,20
347,29127478_20251202_100107,B,2,True,0.21052631578947367,4,15,0.31052631578947365,20
347,a5909497_20251211_232822,B,2,True,0.21052631578947367,4,15,0.31052631578947365,20
347,b9b2cb98_20251127_193952,B,2,True,0.21052631578947367,4,15,0.31052631578947365,20
347,d1548553_20251125_202324,D,4,False,0.3157894736842105,6,13,0.31052631578947365,20
347,dd0f9986_20251128_222537,D,4,False,0.3157894736842105,6,13,0.31052631578947365,20
347,f616d5c7_20251203_212223,C,3,False,0.3684210526315789,7,12,0.31052631578947365,20
347,2e184452_20251205_141511_cleaned,C,3,False,0.3684210526315789,7,12,0.31052631578947365,20
247,02f952bb_20251210_230336,B,2,False,0.21052631578947367,4,15,0.27368421052631586,20
247,3a36e078_20251205_225238,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,5d843d39_20251127_141921,A,1,True,0.10526315789473684,2,17,0.27368421052631586,20
247,6b3a1a8d_20251125_135446,B,2,False,0.21052631578947367,4,15,0.27368421052631586,20
247,9c5d09f3_20251209_121033,D,4,False,0.10526315789473684,2,17,0.27368421052631586,20
247,13f54aa2_20251204_125847,B,2,False,0.21052631578947367,4,15,0.27368421052631586,20
247,14d2420f_20251208_150302,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,60de6bd6_20251210_170035,B,2,False,0.21052631578947367,4,15,0.27368421052631586,20
247,73df43f3_20251204_210431,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,218b2db5_20251126_084136,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,0756a860_20251124_133827,D,4,False,0.10526315789473684,2,17,0.27368421052631586,20
247,825ff3e9_20251210_192335,A,1,True,0.10526315789473684,2,17,0.27368421052631586,20
247,3238ebaf_20251126_140604,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,29127478_20251202_100107,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,a5909497_20251211_232822,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,b9b2cb98_20251127_193952,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,d1548553_20251125_202324,B,2,False,0.21052631578947367,4,15,0.27368421052631586,20
247,dd0f9986_20251128_222537,C,3,False,0.42105263157894735,8,11,0.27368421052631586,20
247,f616d5c7_20251203_212223,A,1,True,0.10526315789473684,2,17,0.27368421052631586,20
247,2e184452_20251205_141511_cleaned,D,4,False,0.10526315789473684,2,17,0.27368421052631586,20
809,02f952bb_20251210_230336,B,2,False,0.15789473684210525,3,16,0.3421052631578947,20
809,3a36e078_20251205_225238,D,4,True,0.10526315789473684,2,17,0.3421052631578947,20
809,5d843d39_20251127_141921,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,6b3a1a8d_20251125_135446,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,9c5d09f3_20251209_121033,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,13f54aa2_20251204_125847,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,14d2420f_20251208_150302,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,60de6bd6_20251210_170035,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,73df43f3_20251204_210431,A,1,False,0.05263157894736842,1,18,0.3421052631578947,20
809,218b2db5_20251126_084136,D,4,True,0.10526315789473684,2,17,0.3421052631578947,20
809,0756a860_20251124_133827,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,825ff3e9_20251210_192335,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,3238ebaf_20251126_140604,D,4,True,0.10526315789473684,2,17,0.3421052631578947,20
809,29127478_20251202_100107,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,a5909497_20251211_232822,B,2,False,0.15789473684210525,3,16,0.3421052631578947,20
809,b9b2cb98_20251127_193952,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
809,d1548553_20251125_202324,B,2,False,0.15789473684210525,3,16,0.3421052631578947,20
809,dd0f9986_20251128_222537,B,2,False,0.15789473684210525,3,16,0.3421052631578947,20
809,f616d5c7_20251203_212223,A,1,False,0.05263157894736842,1,18,0.3421052631578947,20
809,2e184452_20251205_141511_cleaned,C,3,False,0.5263157894736842,10,9,0.3421052631578947,20
88,02f952bb_20251210_230336,B,2,True,0.2631578947368421,5,14,0.27894736842105267,20
88,3a36e078_20251205_225238,B,2,True,0.2631578947368421,5,14,0.27894736842105267,20
88,5d843d39_20251127_141921,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
88,6b3a1a8d_20251125_135446,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
88,9c5d09f3_20251209_121033,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
88,13f54aa2_20251204_125847,C,3,False,0.21052631578947367,4,15,0.27894736842105267,20
88,14d2420f_20251208_150302,D,4,False,0.0,0,19,0.27894736842105267,20
88,60de6bd6_20251210_170035,B,2,True,0.2631578947368421,5,14,0.27894736842105267,20
88,73df43f3_20251204_210431,C,3,False,0.21052631578947367,4,15,0.27894736842105267,20
88,218b2db5_20251126_084136,C,3,False,0.21052631578947367,4,15,0.27894736842105267,20
88,0756a860_20251124_133827,C,3,False,0.21052631578947367,4,15,0.27894736842105267,20
88,825ff3e9_20251210_192335,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
88,3238ebaf_20251126_140604,C,3,False,0.21052631578947367,4,15,0.27894736842105267,20
88,29127478_20251202_100107,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
88,a5909497_20251211_232822,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
88,b9b2cb98_20251127_193952,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
88,d1548553_20251125_202324,B,2,True,0.2631578947368421,5,14,0.27894736842105267,20
88,dd0f9986_20251128_222537,B,2,True,0.2631578947368421,5,14,0.27894736842105267,20
88,f616d5c7_20251203_212223,B,2,True,0.2631578947368421,5,14,0.27894736842105267,20
88,2e184452_20251205_141511_cleaned,A,1,False,0.3684210526315789,7,12,0.27894736842105267,20
393,02f952bb_20251210_230336,D,4,False,0.0,0,19,0.4894736842105264,20
393,3a36e078_20251205_225238,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,5d843d39_20251127_141921,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,6b3a1a8d_20251125_135446,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,9c5d09f3_20251209_121033,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,13f54aa2_20251204_125847,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,14d2420f_20251208_150302,A,1,False,0.2631578947368421,5,14,0.4894736842105264,20
393,60de6bd6_20251210_170035,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,73df43f3_20251204_210431,A,1,False,0.2631578947368421,5,14,0.4894736842105264,20
393,218b2db5_20251126_084136,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,0756a860_20251124_133827,A,1,False,0.2631578947368421,5,14,0.4894736842105264,20
393,825ff3e9_20251210_192335,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,3238ebaf_20251126_140604,A,1,False,0.2631578947368421,5,14,0.4894736842105264,20
393,29127478_20251202_100107,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,a5909497_20251211_232822,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,b9b2cb98_20251127_193952,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,d1548553_20251125_202324,A,1,False,0.2631578947368421,5,14,0.4894736842105264,20
393,dd0f9986_20251128_222537,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
393,f616d5c7_20251203_212223,A,1,False,0.2631578947368421,5,14,0.4894736842105264,20
393,2e184452_20251205_141511_cleaned,B,2,True,0.631578947368421,12,7,0.4894736842105264,20
100,02f952bb_20251210_230336,D,4,False,0.0,0,19,0.3578947368421052,20
100,3a36e078_20251205_225238,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,5d843d39_20251127_141921,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,6b3a1a8d_20251125_135446,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,9c5d09f3_20251209_121033,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,13f54aa2_20251204_125847,B,2,True,0.21052631578947367,4,15,0.3578947368421052,20
100,14d2420f_20251208_150302,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,60de6bd6_20251210_170035,B,2,True,0.21052631578947367,4,15,0.3578947368421052,20
100,73df43f3_20251204_210431,A,1,False,0.10526315789473684,2,17,0.3578947368421052,20
100,218b2db5_20251126_084136,B,2,True,0.21052631578947367,4,15,0.3578947368421052,20
100,0756a860_20251124_133827,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,825ff3e9_20251210_192335,A,1,False,0.10526315789473684,2,17,0.3578947368421052,20
100,3238ebaf_20251126_140604,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,29127478_20251202_100107,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,a5909497_20251211_232822,A,1,False,0.10526315789473684,2,17,0.3578947368421052,20
100,b9b2cb98_20251127_193952,B,2,True,0.21052631578947367,4,15,0.3578947368421052,20
100,d1548553_20251125_202324,B,2,True,0.21052631578947367,4,15,0.3578947368421052,20
100,dd0f9986_20251128_222537,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,f616d5c7_20251203_212223,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
100,2e184452_20251205_141511_cleaned,C,3,False,0.5263157894736842,10,9,0.3578947368421052,20
113,02f952bb_20251210_230336,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,3a36e078_20251205_225238,C,3,False,0.3157894736842105,6,13,0.4578947368421053,20
113,5d843d39_20251127_141921,D,4,False,0.0,0,19,0.4578947368421053,20
113,6b3a1a8d_20251125_135446,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,9c5d09f3_20251209_121033,C,3,False,0.3157894736842105,6,13,0.4578947368421053,20
113,13f54aa2_20251204_125847,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,14d2420f_20251208_150302,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,60de6bd6_20251210_170035,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,73df43f3_20251204_210431,C,3,False,0.3157894736842105,6,13,0.4578947368421053,20
113,218b2db5_20251126_084136,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,0756a860_20251124_133827,C,3,False,0.3157894736842105,6,13,0.4578947368421053,20
113,825ff3e9_20251210_192335,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,3238ebaf_20251126_140604,C,3,False,0.3157894736842105,6,13,0.4578947368421053,20
113,29127478_20251202_100107,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,a5909497_20251211_232822,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,b9b2cb98_20251127_193952,C,3,False,0.3157894736842105,6,13,0.4578947368421053,20
113,d1548553_20251125_202324,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,dd0f9986_20251128_222537,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,f616d5c7_20251203_212223,B,2,True,0.5789473684210527,11,8,0.4578947368421053,20
113,2e184452_20251205_141511_cleaned,C,3,False,0.3157894736842105,6,13,0.4578947368421053,20
147,02f952bb_20251210_230336,D,4,False,0.15789473684210525,3,16,0.2263157894736842,20
147,3a36e078_20251205_225238,C,3,False,0.3157894736842105,6,13,0.2263157894736842,20
147,5d843d39_20251127_141921,C,3,False,0.3157894736842105,6,13,0.2263157894736842,20
147,6b3a1a8d_20251125_135446,A,1,False,0.21052631578947367,4,15,0.2263157894736842,20
147,9c5d09f3_20251209_121033,B,2,True,0.15789473684210525,3,16,0.2263157894736842,20
147,13f54aa2_20251204_125847,C,3,False,0.3157894736842105,6,13,0.2263157894736842,20
147,14d2420f_20251208_150302,C,3,False,0.3157894736842105,6,13,0.2263157894736842,20
147,60de6bd6_20251210_170035,D,4,False,0.15789473684210525,3,16,0.2263157894736842,20
147,73df43f3_20251204_210431,A,1,False,0.21052631578947367,4,15,0.2263157894736842,20
147,218b2db5_20251126_084136,B,2,True,0.15789473684210525,3,16,0.2263157894736842,20
147,0756a860_20251124_133827,C,3,False,0.3157894736842105,6,13,0.2263157894736842,20
147,825ff3e9_20251210_192335,D,4,False,0.15789473684210525,3,16,0.2263157894736842,20
147,3238ebaf_20251126_140604,C,3,False,0.3157894736842105,6,13,0.2263157894736842,20
147,29127478_20251202_100107,A,1,False,0.21052631578947367,4,15,0.2263157894736842,20
147,a5909497_20251211_232822,A,1,False,0.21052631578947367,4,15,0.2263157894736842,20
147,b9b2cb98_20251127_193952,B,2,True,0.15789473684210525,3,16,0.2263157894736842,20
147,d1548553_20251125_202324,C,3,False,0.3157894736842105,6,13,0.2263157894736842,20
147,dd0f9986_20251128_222537,B,2,True,0.15789473684210525,3,16,0.2263157894736842,20
147,f616d5c7_20251203_212223,A,1,False,0.21052631578947367,4,15,0.2263157894736842,20
147,2e184452_20251205_141511_cleaned,D,4,False,0.15789473684210525,3,16,0.2263157894736842,20
397,02f952bb_20251210_230336,A,1,False,0.2631578947368421,5,14,0.3736842105263158,20
397,3a36e078_20251205_225238,A,1,False,0.2631578947368421,5,14,0.3736842105263158,20
397,5d843d39_20251127_141921,C,3,False,0.5263157894736842,10,9,0.3736842105263158,20
397,6b3a1a8d_20251125_135446,C,3,False,0.5263157894736842,10,9,0.3736842105263158,20
397,9c5d09f3_20251209_121033,C,3,False,0.5263157894736842,10,9,0.3736842105263158,20
